step,topics,train_reward,train_improvement,train_baseline,train_post,train_tokens,train_prompt_leaks,policy_entropy,eval_reward,eval_improvement,eval_tokens,eval_prompt_leaks,best_reference_reward,greedy_actions_json,best_reference_actions_json
46,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.752128501536817,0.09754628501536818,0.01467064781564621,0.11221693283101437,50.041666666666664,0.0,0.044773233846096556,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
47,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.5602132152872095,0.0947271321528721,0.01439440724513352,0.10912153939800562,48.541666666666664,0.0,0.04132551676411591,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
48,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.744503806669285,0.09709503806669284,0.013455686290597764,0.11055072435729062,49.416666666666664,0.0,0.04132551676411587,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
49,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.508613782889892,0.0952611378288989,0.014079600853155084,0.109340738682054,50.291666666666664,0.0,0.041325516764115826,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
50,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.1582285133950885,0.09233228513395088,0.012790750889102536,0.10512303602305341,51.25,0.0,0.04132551676411582,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
51,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.2356927465269685,0.09200692746526969,0.013022109720768093,0.10502903718603779,49.416666666666664,0.0,0.04132551676411583,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
52,"decimal_to_binary,fraction_addition,subject_verb_agreement",5.9678385593509296,0.0904283855935093,0.0136891469500438,0.10411753254355309,51.25,0.0,0.041325516764115874,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
53,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.659672511830647,0.09529672511830646,0.013140192635452614,0.10843691775375908,47.833333333333336,0.0,0.041325516764115944,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
54,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.732868669893879,0.09772868669893879,0.014483448795601948,0.11221213549454073,50.666666666666664,0.0,0.04132551676411599,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
55,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.584613068759874,0.09587113068759874,0.013787675773206295,0.10965880646080504,50.041666666666664,0.0,0.04132551676411595,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
56,"decimal_to_binary,fraction_addition,subject_verb_agreement",7.062939358962038,0.10117939358962037,0.015077629519171333,0.11625702310879171,50.916666666666664,0.0,0.04132551676411594,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
57,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.52917097978406,0.0953917097978406,0.01335823387037216,0.10874994366821276,50.166666666666664,0.0,0.0413255167641158,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
58,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.549960108346565,0.09537460108346564,0.014928121020061434,0.11030272210352708,49.791666666666664,0.0,0.033765932948787054,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
59,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.439527346154967,0.09502027346154966,0.013745981445268117,0.10876625490681778,51.041666666666664,0.0,0.03376593294878709,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
60,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.18508719762384,0.0914508719762384,0.01284482212035235,0.10429569409659074,49.333333333333336,0.0,0.025542916500125273,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
61,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.3163226862116355,0.09328822686211635,0.0124524089880459,0.10574063585016226,50.208333333333336,0.0,0.025542916500125287,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
62,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.564579962276376,0.09467079962276376,0.013977185344240492,0.10864798496700424,48.375,0.0,0.025542916500125305,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
63,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.25177434593265,0.0915427434593265,0.013505133471567468,0.10504787693089397,48.375,0.0,0.016780455726529395,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
64,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.617245870264022,0.09627245870264022,0.01332865783823505,0.10960111654087527,50.166666666666664,0.0,0.016780455726529385,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
65,"decimal_to_binary,fraction_addition,subject_verb_agreement",5.80423447941092,0.0888673447941092,0.012865829487019463,0.10173317428112866,51.375,0.0,0.016294410668693204,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
66,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.0314417089476136,0.09083941708947613,0.01282365550517998,0.10366307259465611,50.875,0.0,0.016294410668693162,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
67,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.411418488267137,0.09333918488267136,0.013964963960438573,0.10730414884310994,48.708333333333336,0.0,0.01629441066869319,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
68,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.5679276889410625,0.09592927688941062,0.01411290953220732,0.11004218642161795,50.416666666666664,0.0,0.016294410668693207,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
69,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.591414861351962,0.09556414861351963,0.012741896435303041,0.10830604504882267,49.416666666666664,0.0,0.016294410668693186,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
70,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.1974666796164515,0.09319966679616452,0.012351556012968619,0.10555122280913314,52.041666666666664,0.0,0.01629441066869315,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
71,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.392831318554548,0.09422831318554548,0.012989499429662524,0.107217812615208,50.5,0.0,0.01629441066869314,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
72,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.71778172896467,0.0968028172896467,0.01454290790502491,0.11134572519467162,49.375,0.0,0.01629441066869315,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
